id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4498831494257184,IFt3DhRug,5616918694,快乐微博维克多,美国旧金山，以为亚裔去遛狗，被一个白人种族歧视，路人都看不惯。如果有人威胁我，我无法阻止我的狗来保护我。#美国新冠病毒感染病例超100万##耿爽反问美方到底谁在散布虚假消息##美国误服消毒剂咨询电话大幅上升##特朗普称注射消毒液的说法只是讽刺##特朗普称不会推迟美国大选#L快乐微博维克多的微博视频,,,,"美国新冠病毒感染病例超100万,耿爽反问美方到底谁在散布虚假消息,美国误服消毒剂咨询电话大幅上升,特朗普称注射消毒液的说法只是讽刺,特朗普称不会推迟美国大选",0,1,8,2020-04-28 23:41,三星GALAXY A,,"http://f.video.weibocdn.com/3g5oKCt8lx07CRkGIyww01041200DZrF0E010.mp4?label=mp4_ld&template=360x588.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&Expires=1592305448&ssig=7a9iFjNNvP&KID=unistore,video",
4498831410647979,IFt3v2Izh,1960660265,字节匠人,【快讯】特朗普表示德桑提斯州长将很快开放佛罗里达州的部分地区。#财经#,,,,财经,0,1,1,2020-04-28 23:40,微博 weibo.com,,,
4498831405883099,IFt3uoGsH,2891569610,血色军刀999,虽然美国确诊就已经超过101万，确诊数占全球三分之一，特朗普周二仍夸耀了美国的抗疫能力。他28日发推称，“我们比世界上任何其他国家都做得更多，做得更好。”此前，特朗普政府一名高级卫生官员周一说，美国下个月将轻松地进行800万次检测，特朗普随后于第二天跟进继续夸耀。28日，特朗普发推称，“我们比世界上任何其他国家都做得更多，做得更好，但媒体除了抱怨什么也不做。不管我们工作做得多么好，就像使用呼吸机一...O网页链接,,,,,0,3,4,2020-04-28 23:40,荣耀10 AI变色更潮美,['http://ww3.sinaimg.cn/large/ac59d9cagy1ge9wrfa5glj205c040wfb.jpg'],,
4498831276210599,IFt3hq3EX,5160402406,伟爱雪1,#腾讯新闻#美确诊人数破100万大关！州长揭露病毒源头，特朗普慌了O美确诊人数破100万大关！州长揭露病毒源头，特朗普慌了来自@腾讯新闻,,,腾讯新闻,腾讯新闻,0,0,0,2020-04-28 23:40,腾讯新闻客户端,['http://ww2.sinaimg.cn/large/005DewoSly1ge9wqvuqjgj30rs0eijth.jpg'],,
4498831255627977,IFt3fnC5P,1413175593,K不溜秋,改革，只有中国需要吗？西方世界已经很久没实质性的改革了。什么叫做西方的改革？举个例子，美国医保改革，奥巴马使了九牛二虎之力，好不容易通过了，终于改了一下。不过几年，到特朗普，被废除了。这就是西方的改革。,,,,,0,0,1,2020-04-28 23:40,微博 weibo.com,,,
4498831196412134,IFt39qU5w,7379289194,剪遍巴尔坦,特朗普力排众议修建的边境墙在这一关键时刻终于起到了作用：严防美国人偷渡，阻止其将病毒带入墨西哥L剪遍巴尔坦的微博视频,,,,,0,2,2,2020-04-28 23:40,微博 weibo.com,,"http://f.video.weibocdn.com/oEcbvjeclx07CQItQsM8010412001fB50E010.mp4?label=mp4_ld&template=360x640.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&Expires=1592305448&ssig=wT47tC1sRI&KID=unistore,video",
4498831129506211,IFt32DSZZ,7435261334,水到渠成vip,新浪财经全球市场7*24小时直播特朗普：佛罗里达州的部分地区将迅速重启。O网页链接,,,,,0,0,0,2020-04-28 23:39,新浪财经,,,
4498831104502324,IFt30iTg8,6288400827,甘枸杞的前世今生,#蓬佩奥#大家不觉得和特朗普是绝配嘛？辣眼睛，坦荡荡的无耻，颠覆西方的“普世价值观”啊。遮羞布都不要了的感觉，让人……替他捉急,,,,,0,12,17,2020-04-28 23:39,HUAWEI P30,,,
4498831041782265,IFt2U7tEd,5669689892,一分为二的科学观点,"邀请您回答问题""整天美国人要死亡220万挂嘴边，为什么美国人生命在特朗普这里根本不值钱？""@@中国政府网@新浪新闻@央视新闻@新浪军事@参考消息@CCTV4@人民日报@环球时报@凤凰网@洪琳@宋忠平@赵立坚个人微博@邱毅台湾@邱震海@胡锡进@酒巷诗行长@开心每一天5865@关山月x@非主食_@文汇报@解放军报@今日台湾@早报网@工人日报@中国日报@检察官张聪@乡村教师代言人-马云@俄罗斯驻华大使馆@伊朗驻华大使馆@法国驻华大使馆O整天美国人要死亡220万挂嘴边，为什么美国人生命在特朗普这里根本不值钱？",,,"中国政府网,新浪新闻,央视新闻,新浪军事,参考消息,CCTV4,人民日报,环球时报,凤凰网,洪琳,宋忠平,赵立坚个人微博,邱毅台湾,邱震海,胡锡进,酒巷诗行长,开心每一天5865,关山月x,非主食_,文汇报,解放军报,今日台湾,早报网,工人日报,中国日报,检察官张聪,乡村教师代言人-马云,俄罗斯驻华大使馆,伊朗驻华大使馆,法国驻华大使馆",,0,0,0,2020-04-28 23:39,华为手机,,,
4498831037361141,IFt2TuSY5,2661045503,阿泽王子,王子发特朗普的推图被删，发小猫咪玩手办图也被删，太TM南了,,,,,0,3,7,2020-04-28 23:39,iPhone XS Max,['http://ww1.sinaimg.cn/large/9e9c54ffly1ge9wprylhzj20j60j6gn6.jpg'],,
4498830953089299,IFt2LcXFp,5669689892,一分为二的科学观点,我提出了问题“整天美国人要死亡220万挂嘴边，为什么美国人生命在特朗普这里根本不值钱？”。O整天美国人要死亡220万挂嘴边，为什么美国人生命在特朗普这里根本不值钱？,,,,,0,0,1,2020-04-28 23:39,微博 weibo.com,,,
4498830928364793,IFt2Iz641,2167212031,zhiq志,【环球时报评论】近日，美国媒体披露了一份让特朗普很不高兴的文件。这份文件是一份备忘录，来自特朗普所属的美国这个让特朗普很不高兴的文件，同样值得中国人留意O网页链接,,,,,0,0,0,2020-04-28 23:39,UC浏览器Android,['http://ww3.sinaimg.cn/large/812d07ffly1ge9wper7zdj20hq09zjrn.jpg'],,
4498830839859833,IFt2zFmZz,5084136996,华盛7x24,特朗普：佛罗里达州的部分地区将迅速重启。,,,,,0,0,0,2020-04-28 23:38,华盛通,,,
4498830781741504,IFt2u7j2M,5564927603,无心简影,#美国新冠病毒感染病例破100万#美国至少十个州已开始重启商业活动，疫情最严重的纽约州计划局部维持限制措施。总统特朗普估计，美国染病死亡人数最终可能达到七万，又要求部分州长考虑复课。#美国疫情#L无心简影的微博视频,,,,"美国新冠病毒感染病例破100万,美国疫情",6,27,89,2020-04-28 23:38,微博视频,,"http://f.video.weibocdn.com/001NDTRdgx07CRkusY4v01041200hyav0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1592305448&ssig=pKwTST1i4k&KID=unistore,video",
4498830672140986,IFt2j8YY2,1415905860,hu0408,刚刚刷到一则新闻，特朗普已被取消初选资格，据报道称，这在纽约是头一次。特朗普，这位喜欢甩锅的美国总统，抗疫不力，导致美国确诊新冠病毒肺炎已突破100万，为了今年11月的总统选举，还屡屡口出狂言，洋相百出。疫情大规模蔓延下，不是全力抗疫而是要复工复经济，总统的位置、经济比美国民众的命更重要！,,,,,0,0,0,2020-04-28 23:37,360安全浏览器,,,
4498830655564747,IFt2hnlDZ,1771281354,fanly范二立立,自美国爆发疫情以来，美国总统特朗普花式怼记者和媒体的场面频频发生。特朗普刚刚又在推特上吐槽媒体只会抱怨：“我们正在做的（新冠病毒）测试比世界上任何其他国家都多得多，也做得更好，但媒体除了抱怨什么都不做。不管做得多好，（供给）呼吸机也是一样，他们永远不会说我们做得很好，他们只会恶毒地抱怨！”,,,,,0,0,0,2020-04-28 23:37,HUAWEI Mate 9,,,
4498830407766214,IFt1SwAlw,1111717964,万分可乐_57560,我分享了L特朗普搞笑时刻大合集第一波，笑死我了，不愧为世界网红,,,,,0,0,0,2020-04-28 23:36,HUAWEI Mate 20,,http://type=feedvideo&objectid=1007002:4498631626260492&keys=4498631628423575&cover_img=https://vthumb.ykimg.com/054101015E9AB11C0F954C9A053869A6&card_height=231&card_width=412&play_count=6054&short_url=http://t.cn/A6AA7kzF&encode_mode=&bitrate=277&biz_id=231193&current_mid=0&key=tblog_card&title=特朗普搞笑时刻大合集第一波，笑死我了，不愧为世界网红&full_url=https://v.youku.com/v_show/id_XNDYzNzY0OTMzMg==.html&object_id=1007002:4498631626260492&video_src=https://api.youku.com/videos/player/file?data=WcEl5oEuWdXpOelkwT1RNek1nPT18MHwwfDEwMDUwfDAO0O0O,
4498830239944983,IFt1BFJ8X,1358657120,组织治理与风控,#全球疫情##美国疫情#重要美时观察：特朗普，心态彻底崩了！『特朗普，心态彻底崩了！』O特朗普，心态彻底崩了！,,,,"全球疫情,美国疫情",0,0,3,2020-04-28 23:36,HUAWEI P20 Pro,,,
4498830231514580,IFt1B6m0I,1739932687,比黑夜还黑,重新现身发布会，特朗普又和媒体怼起来！美媒：他六成时间都在和记者对骂，声称不会为消毒剂言论后果负责当地时间27日，已连续停开两天的白宫疫情简报会重开。前两日在推特上说“新冠疫情每日简报会根本不值得他花时间”的特朗普再次现身回怼记者。《华盛顿邮报》数据分析指出，在特朗普主持白宫新冠肺炎例会期间，60%的时间都是在和记者对骂。果不其然，今天的简报会又成了特朗普的“秀场”。否认连连：不为使用消毒剂人数激增负责，不会推迟总统选举上周，特朗普在简报会上曾提出向患者体内注入强光或消毒剂治疗新冠肺炎的建议，...O网页链接,,,,,0,0,0,2020-04-28 23:36,小米9 透明尊享版,['http://ww4.sinaimg.cn/large/67b5440fly1ge9wm8naysj205c0400th.jpg'],,
4498830164812552,IFt1ukbXO,5694347532,县域频道,美众议院对特朗普政府启动调查！O网页链接,,,,,0,0,0,2020-04-28 23:35,人民日报客户端,['http://ww1.sinaimg.cn/large/006dmTV2gy1ge9wmb1u19j305u05umx2.jpg'],,
4498830063681708,IFt1kfrMo,3204265970,樂涕,这两天的微博仿佛特朗普入驻了很烦,,,,,0,0,0,2020-04-28 23:35,iPhone客户端,,,
4498830047380333,IFt1iuXXD,5973612460,荀酉,#腾讯新闻#环球网:【昨晚，特朗普连发推怼媒体：假新闻，人民公敌！】北京时间4月27日晚9时41分，特朗普在推特上发文说：“在我们国家历史上，从来没有比现在更恶毒、更敌对的‘残废媒体’（LamestreamMedia），即使在国家紧急状态下，（它们）就是看不见的敌人！”7分钟后，特朗普又更新了一条推特，说道：“假新闻，人民公敌！”截至发稿，尚无从得知特朗普是出于何种原因发表上述推特。不过，据媒体此前报O腾讯新闻·热推来自@腾讯新闻,,,腾讯新闻,腾讯新闻,0,0,0,2020-04-28 23:35,腾讯新闻客户端,['http://ww2.sinaimg.cn/large/006wgFu4gy1ge9wls1u07j302s02sq2p.jpg'],,
4498830030211988,IFt1h0T9a,5801734872,曌棐龙05805,《特朗普首次公开表态“追责中国”，最后惨的还是美国人民》特朗普总统星期一在记者会上扬言，有很多办法可以让中国承担责任，美国正在进行认真调查。O网页链接美国民众都是文盲都是傻子吗？这样的总统还维护它不就是要把你们美国搞亡国吗？醒醒吧！美利坚的子民们别在特朗普政府忽悠了！,,,,,0,0,0,2020-04-28 23:35,百度App,['http://ww3.sinaimg.cn/large/006kDugUgy1ge9winiwtsj301s01sgle.jpg'],,
4498829791335810,IFt0T5Bvk,6104766158,妙缘生,《特朗普首次公开表态“追责中国”，最后惨的还是美国人民》特朗普总统星期一在记者会上扬言，有很多办法可以让中国承担责任，美国正在进行认真调查。O网页链接,,,,,0,0,0,2020-04-28 23:34,iPhone客户端,['http://ww1.sinaimg.cn/large/006F8Yyily1ge9wkidwhqj302o02o3yc.jpg'],,
4498829510471792,IFt0r1YJy,6873576470,镇原县检察院,【#美众议院调查特朗普政府暂停缴纳世卫会费#】当地时间27日，美国国会众议院外交委员会主席恩格尔表示，启动对特朗普政府暂停缴纳世卫组织会费的调查。恩格尔在致美国国务卿蓬佩奥的信中说，“暂停缴纳会费的决定是置生命于风险中”。恩格尔要求美国国务院在5月4日傍晚前提供有关此决定的记录。L央视新闻的微博视频,,,,美众议院调查特朗普政府暂停缴纳世卫会费,0,0,0,2020-04-28 23:33,魅族 16 旗舰手机,,"http://f.video.weibocdn.com/oB959npKlx07CR2ib01G010412004G0e0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1592305462&ssig=AQLGHJ4gAn&KID=unistore,video",
4498829350903871,IFt0b3N8z,6788499283,微博财经7X24小时,市场消息：特朗普将与佛罗里达州州长于当地时间11:30（北京时间23:30）举行新闻发布会。微博财经7X24小时频道,,,,,0,0,0,2020-04-28 23:32,微博股票,,,
4498829347203732,IFt0aue1e,2755683052,罗星棋布,#腾讯新闻#美国新冠死亡人数超越战，总统值得连任吗？特朗普：我们表现很好O美国新冠死亡人数超越战，总统值得连任吗？特朗普：我们表现很好L美国新冠死亡人数超越战，总统值得连任吗？特朗普：我们表现很好来自@腾讯新闻,,,腾讯新闻,腾讯新闻,0,0,0,2020-04-28 23:32,腾讯新闻客户端,,http://type=feedvideo&objectid=2003338005:4498821380505641&keys=4498821387125443&cover_img=//puui.qpic.cn/qqvideo_ori/0/j0958fqyhzl_496_280/0&card_height=280&card_width=496&play_count=85&short_url=http://t.cn/A6A2ZpZ4&encode_mode=&bitrate=277&biz_id=231268&current_mid=0&key=tblog_card&title=美国新冠死亡人数超越战，总统值得连任吗？特朗普：我们表现很好&full_url=//m.v.qq.com/play.html?vid=j0958fqyhzl&ptag=887&object_id=2003338005:4498821380505641&video_src=https://multimedia.api.weibo.com/2/multimedia/redirect_tencent_video.json?vid=j0958fqyhzl,
4498829221057935,IFsZY4rdt,3945924150,緿鼗蟁鲻鴏韜闦齜,感觉经过这次疫情，中美关系吃怕是要彻底拉爆的节奏。美国特朗普政府也是最后遮羞布都不要了，各种无赖流氓行为，不顾脸皮。,,,,,0,1,0,2020-04-28 23:32,三星android智能手机,,,
4498829107805791,IFsZMwKDR,7198043279,xuleilove123,特朗普简介L用户7198043279的微博视频,,,,,0,0,3,2020-04-28 23:31,荣耀8X,,"http://f.video.weibocdn.com/UwRsVHcjlx07CRk2cyNi01041200CIpp0E010.mp4?label=mp4_ld&template=432x240.25.0&trans_finger=647b8232579b0b23561398fc756ef4ae&Expires=1592305462&ssig=BsYJC6ZbgY&KID=unistore,video",
4498829053285318,IFsZHdMF0,7285619274,偷吃月亮的KIKI,#特朗普回应英国首相病情恶化##英国首相病情恶化转入ICU#特朗普是实用主义者，追求落袋为安的短期收益，所以在能感受到的时间段来看他似乎取得了不错的斩获。但是，这种行为是牺牲长期利益为前提的，美国逐渐丧失了自由世界精神家园的地位，一个斤斤计较于你来我往能算的见的收益的国家，不会成为一个伟大国家的样板。他一边儿在消耗着奥巴马之前几代人积累起来的影响力和感召力，一边儿又在指责这种长期价值的无用性。所以，特朗普的外交，注定以收获少量的美元，丢掉崇高的美国价值而在美国史上留下一笔。O特朗普在记者会上向英国首相送祝愿，这么多年来特朗普的外交政策你看懂了吗？谈谈你对特朗普外交的看法？,,,,"特朗普回应英国首相病情恶化,英国首相病情恶化转入ICU",0,0,0,2020-04-28 23:31,OPPO智能手机,,,
4498828948304125,IFsZwyQhv,5682008628,Leannelily,我正在读:美国总统大选：挑战特朗普！拜登可选奥巴马夫人作女副总统！O网页链接,,,,,0,0,0,2020-04-28 23:31,英语头条android,,,
4498828869228769,IFsZoCIP7,7420801226,可爱的小玉儿3,爱德华希尔@环球网#美媒记者称不在乎被特朗普骂#【被特朗普骂了之后为何不直接离场？当事记者：骂不骂的，谁在乎】#特朗普甩锅#“CNN是假新闻”“你个三流记者”“你太丢脸了”…….自美国暴发疫情以来，美国总统特朗普“花式怼记者”的场面在记者会现场频频发生。当地时间4月26日，曾被特朗普称为“三流记者”的美国广播公司(ABC)记者乔纳森·卡尔接受了CNN连线采访。当被问及被特朗普“骂”了之后为什么不退场（离开)时，卡尔表示自己并不在意，“骂不骂的无关紧要，谁在乎呢，谁在乎总统在白宫记者会现场对记者发起人身攻击这事儿呢，我们在那儿是为了得到事实真相并向那些掌管这个国家的人提出问题”。@环视频L环视频的秒拍视频,,美国·白宫,"环球网,环视频","美媒记者称不在乎被特朗普骂,特朗普甩锅",0,0,0,2020-04-28 23:30,爱德华希尔超话,,"http://miaopai.video.weibocdn.com/HDGwnGhblx07CQGD5vjq010412007Osn0E013.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1592305462&ssig=zK9vKKxa3e&KID=unistore,video",
4498828847494333,IFsZmvrCl,2732677355,一三林妻,#蓬佩奥##特朗普#病毒中，蓬佩奥和特朗普更配哦,,武汉,,,0,0,0,2020-04-28 23:30,HUAWEI P30,,,
4498828771916916,IFsZf82G0,1151341882,山涧小路上,『特朗普团队毁了美国，还想拉中国陪葬（中英双语）』O特朗普团队毁了美国，还想拉中国陪葬（中英双语）,,,,,0,0,0,2020-04-28 23:30,华为P9手机摄影再突破,,,
4498828743249978,IFsZcdDt0,7438407451,张鸿祖6666,美国突破百万大关，特朗普却公然甩锅今日，美国疫情已经突破了百万大关，面对如此严峻的情况，身为总统的特朗普却公然甩锅给上一任总统奥巴马，说是上一任总统给他留下的烂摊子，然而，在奥巴马执政期间，做了很多有关医疗发展的事，反观特朗普，在他执政期间削减了许多医疗部门的开支，并删减了不少的防疫部门，而这一切也导致了如今这种严峻的局面的形成。,,,,,0,0,0,2020-04-28 23:30,荣耀20青春版,,,
