id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4481440647884582,IyaDSx58G,6573933825,福西西-啾呜啾,#钟南山全程英语分享中国经验#钟爷爷应该像国宝一样保护起来祝您身体健康您辛苦了,,,,钟南山全程英语分享中国经验,0,0,3,2020-03-11 23:56,behappycc iPhone XS Max,,,
4481440622115909,IyaDQ8Srz,6632186918,Zighe,#钟南山全程英语分享中国经验#钟老真的太厉害了！希望疫情过后他老人家可以好好休息一阵,,,,钟南山全程英语分享中国经验,0,0,1,2020-03-11 23:56,Android,,,
4481440614024162,IyaDPgSRQ,6622938662,加油好运噢噢噢,#钟南山全程英语分享中国经验#钟爷爷，你真牛🐮,,,,钟南山全程英语分享中国经验,0,0,2,2020-03-11 23:56,Android,,,
4481440492568316,IyaDDaM8s,5976594624,像一万条鱼从海面跃起,#钟南山全程英语分享中国经验#我粉了！我宣布我正式拥有人生中第一个偶像！Btw网友们也太可爱了吧哈哈哈哈哈,,,,钟南山全程英语分享中国经验,0,0,3,2020-03-11 23:55,小豆豆的iPhone 8 Plus,['http://ww4.sinaimg.cn/large/006wtbhuly1gcqfftm2qmj30yi1pchd8.jpg'],,
4481440483648101,IyaDCfj2l,6520752146,yy19712011,#钟南山全程英语分享中国经验#是中文已经没法表达我们抗疫的伟大成就了吗？,,,,钟南山全程英语分享中国经验,0,1,0,2020-03-11 23:55,iPhone,,,
4481440479748671,IyaDBEU4D,2337306255,亲亲O我的宝贝,守护苍生——记战“疫”中的钟南山O网页链接,,,,,0,0,0,2020-03-11 23:55,学习强国客户端,['http://ww3.sinaimg.cn/large/8b50768fly1gcqffuiwtzj2046046gli.jpg'],,
4481440433351372,IyaDxe3Qo,2638201645,玲转刘Gelid,"#钟南山全程英语分享中国经验#WonderfulafterIfinishedlisteningthistalkeachotherfacetofacebyelectronicconduct,comeonChinaisangreatampleintheworld.Letusclapforus,fighting.",,,,钟南山全程英语分享中国经验,0,0,0,2020-03-11 23:55,iPhone,,,
4481440383074411,IyaDscTNh,7232856666,康宝家居,#钟南山全程英语分享中国经验#钟爷爷真的太帅啦,,,,钟南山全程英语分享中国经验,3,3,3,2020-03-11 23:55,,,,
4481440375200618,IyaDrlOUW,3949408305,毛老太太5,我在看：【钟南山院士在发布会上的讲话：新冠肺炎是人类的病，不是中国的病】#跟新浪看热点#L钟南山院士在发布会上的讲话：新冠肺炎是人类的病，不是中国的病,,,,跟新浪看热点,0,0,0,2020-03-11 23:55,新浪新闻客户端,,http://api.ivideo.sina.com.cn/public/video/play/url?appname=weibocard&appver=0.1&applt=web&tags=weibocard&direct=1&vid=32717736503,
4481440370772967,IyaDr3f5d,5592174074,云綣,#被困70小时男子说不敢哭怕费体力#我的天啊好心疼求生意志真的很强了，太难过了。#钟南山全程英语分享中国经验#这么大年纪思维和口齿还这么敏捷、清晰，真的好厉害！！向您致敬！！！！一定要好好照顾自己,,,,"被困70小时男子说不敢哭怕费体力,钟南山全程英语分享中国经验",0,0,0,2020-03-11 23:55,红v专属超话,,,
