id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4474080612491628,Iv5aRasby,6824064813,王爷说财经新媒体,发布了头条文章：《特朗普上调飞机税到15%后，波音却做出相反举动！美欧争端或落幕？》O特朗普上调飞机税到15%后，波音却做出相反举动！美欧争端或落幕？,http://t.cn/A6hjpMMP,,,,0,0,0,2020-02-20 16:30,微博 weibo.com,,,
4474080604816585,Iv5aQkd0R,7331385031,东京奥运bot,美国总统特朗普透露已经收到日本首相安倍晋三邀请，正在考虑出席2020东京奥运会#2020东京奥运会##美国总统特朗普#,,,,"2020东京奥运会,美国总统特朗普",0,0,0,2020-02-20 16:30,微博 weibo.com,"['http://ww2.sinaimg.cn/large/00809K9Fly1gc2x32hcq1j30xs0nvb29.jpg', 'http://ww2.sinaimg.cn/large/00809K9Fly1gc2x3291pyj30nb0cwdwd.jpg']",,
4474080302095476,Iv5am8N80,2761901771,EvanShenxh,我正在收听《特朗普每周电台演讲》节目，你也来听听看！O网页链接,,,,,0,0,0,2020-02-20 16:28,可可英语APP,,,
4474079916739837,Iv59Jshl3,1879144275,汇通财经FX678,【特朗普真是美元多头福音？美指再创33个月高位！警惕美联储降息预期，美元上行空间恐受限】特朗普真是美元多头福音？美指再创33个月高位！警惕美联储降息预期，美元上行空间恐受限#汇通网#O特朗普真是美元多头福音？美指再创33个月高位！警惕美联储降息预期，美元上行空间恐受限,,,,汇通网,0,0,0,2020-02-20 16:27,分享按钮,,,
4474079211741583,Iv58B7j43,5049208833,和鴻观道,特朗普反对全球化并且要把制造业移回美国能否成功？『特朗普反对全球化并且要把制造业移回美国能否成功？』O特朗普反对全球化并且要把制造业移回美国能否成功？,,,,,0,0,0,2020-02-20 16:24,,,,
4474077902900879,Iv56ucaEn,3675560801,念叨叨叨儿,美国总统特朗普当地时间18日发推文表态说，他支持继续向中国出口美国制造的喷气发动机。美国政府内部对华强硬派一直希望停止出口为中国新型客机C919制造的喷气发动机。特朗普的推文暴露了其政府中两派之间近年来的激烈争斗。其中一派认为，中国的经济崛起是对美国生存的挑战，主张两个经济体“脱钩”。另一派则认为任何此类举动都过于极端，认为这会对美国的实力和美国的创新构成威胁。『特朗普打脸政府内对华强硬派：“希望中国购买我们喷气发动机”』O网页链接,,,,,0,0,0,2020-02-20 16:19,iPhone客户端,,,
4474077676948525,Iv567t9CZ,3292600091,zoo老虎,特朗普万万没想到，“疫情”带来的“世界拐点”已显现！@QQ浏览器O网页链接,,广州,QQ浏览器,,0,0,1,2020-02-20 16:18,柔光自拍vivo X7,['http://ww4.sinaimg.cn/large/c441171bgy1gc2xu2bwp7j20go0go0u5.jpg'],,
4474077043521524,Iv556eM6M,1619141763,钓鱼岛蓑笠翁,【特朗普将访印美俄争抢印防空系统大单】特朗普即将访印，印度积极采购美制武器，美国已允许向印度提供防空系统，而俄罗斯宣布2021年第一套S-400交付印度，那么美俄两国截然不同的防空武器印军能消化得了吗？（小央视频）L小央视频的秒拍视频,,,,,0,1,0,2020-02-20 16:15,荣耀V20 4800万3D相机,,"http://miaopai.video.weibocdn.com/eVf59mmhlx07B6h1A1lu01041200pxOs0E013.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1592493157&ssig=OtBLpNzRcD&KID=unistore,video",
4474076871170121,Iv54P4UoV,7381966430,冰山雪莲73905,美援中国1个亿？真相公开，特朗普面红耳赤特朗普是一个最没有信用的人O网页链接,,,,,0,0,0,2020-02-20 16:15,分享按钮,,,
4474076770436506,Iv54F1Pyq,7362130620,杜辉丶,让特朗普访问泰姬陵闻不到恶臭，印度将向河流“大放水”环球时报国际2020-02-20关注据俄罗斯RT新闻19日报道，印度政府正在将加倍努力，确保美国总统唐纳德·特朗普在访问印度标志性建筑泰姬陵的同时，不会闻到来自印度亚穆纳河的恶臭。泰姬陵位于印度北方邦的阿格拉城内，在亚穆纳河附近。当地灌溉部门的高级工程师得哈曼德表示，印度北部北方邦的官员将向恒河支流亚穆纳河每秒倾倒500立方英尺(每秒14160升)的水，以改善该邦首府阿格拉的“环境条件”。这些水将在2月21日下午运达阿格拉，也就是特朗普开始对印度进行为期两天访问的三天之前。该邦污染控制委员会的助理工程师阿尔温德·库马尔说，这项措施“可能不能使亚穆纳的水适合饮用，但至少可以减少河流的臭味”。目前还不完全清楚特朗普是否会到访阿格拉。在新德里会谈后，这位美国领导人预计将抵达泰姬陵所在的城市阿格拉，但一些报道称，他也可能会选择西北海岸的艾哈迈达巴德市。印度对特朗普的访问寄予厚望，地方政府一直努力试图留下好印象。一名考古调查官员告诉《今日印度》，他们接到命令，在特朗普访印期间要把迷路的猴子赶出泰姬陵，而一名警察局长则担心，警方对付动物的常用武器——弹弓——对大群猴子“完全无效”。与此同时，阿格拉的公共工程部警告说，特朗普车队将会经过的一座桥梁可能不够坚固，无法承载他的防弹豪华轿车。不过，这些精心准备的工作并没有得到印度所有人的欢迎。早些时候，一个印度教政党抨击当地政府将特朗普车队可能途径的贫民窟隐藏一堵墙后面的计划，甚至把这种安排比作殖民时期迎接英国皇室的安排。（编辑：ZLQ）,,,,,0,2,1,2020-02-20 16:14,,,,
4474076037239811,Iv53tunp9,1401476724,九天阊阖,【川普愿有条件帮助阿桑奇摆脱麻烦】关押在英国的WikiLeaks创始人JulianAssange正面临引渡到美国受审。在本周举行的听证会上，他的律师告诉伦敦威斯敏斯特地区法庭（WestminsterMagistratesCourt），美国总统特朗普（DonaldTrump）曾向Assange提议，如果他否认俄罗斯卷入了美国民主党总部（DNC）的信息泄露案件，那么特朗普愿意赦免或其他方法帮他摆脱麻烦。WikiLeaks在2016年泄露了令美国民主党及其候选人希拉里克林顿总统竞选活动极其被动的大量邮件。Assange本人在美国面临的审讯与此无关，而是与前美国陆军情报分析师ChelseaManning合作泄露大量外交军事机密文件有关。他的律师称，2017年8月当时还在厄瓜多尔伦敦大使馆避难的Assange与美国前共和党议员DanaRohrabacher会面，Rohrabacher告诉Assange他得到特朗普总统的指示，如果Assange否认俄罗斯卷入了DNC泄露案特朗普可以赦免他。对于这一报道，Rohrabacher承认确实有此事但表示赦免一说是他自己提出的，白宫并不支持。白宫发言人声称特朗普总统几乎不认识Rohrabacher，但特朗普在看了福克斯电视新闻后曾在2017年4月邀请Rohrabacher访问白宫。,,,,,0,0,0,2020-02-20 16:11,专业版微博,,,
4474075940487163,Iv53k22Jt,6315526016,照理拍案,美国参议院通过法案限制总统开战权，原来共和党也不是铁板一块啊@微博视频#美国总统特朗普##美国#L照理拍案的微博视频,,,微博视频,"美国总统特朗普,美国",0,0,2,2020-02-20 16:11,深度报道 · 视频社区,,"http://f.video.weibocdn.com/K94a9ZD2lx07B6ndRffq01041200QIvi0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&Expires=1592493157&ssig=9vMzH8GGlG&KID=unistore,video",
4474075575112885,Iv52Jls5T,6463900241,电影洁静,发布了头条文章：《美国大选愈演愈烈，希拉里宣布重要决定，引发热议，特朗普危险了》O美国大选愈演愈烈，希拉里宣布重要决定，引发热议，特朗普危险了,http://t.cn/A6hjSbsp,,,,0,1,0,2020-02-20 16:10,微博 weibo.com,,,
4474074904747288,Iv51EjUZa,7368310631,wayne45377,O网页链接特朗普的贸易态度，严重的把经济状况往下压制，让美元的升值打造了相当程度的空间#外汇##财经#,,,,"外汇,财经",0,0,0,2020-02-20 16:07,微博 weibo.com,,,
4473751121362391,IuWBq5Iq3,2584551281,毛开云623,《泄密？博尔顿出书遇阻，可怜之人必有可恨之处_手机搜狐网》好不容易写了一本新书，却被告知新书内容涉嫌“泄密”，不删除就不能出版，作为美国前国家安全顾问，博尔顿怪可怜的。然而，特朗普在推特上批评博尔顿的新书“龌龊、虚假”，这就让人狐疑了：博尔顿的新书尚未出版，特…O泄密？博尔顿出书遇阻，可怜之人必有可恨之处,,,,,0,0,0,2020-02-19 18:40,百度App,['http://ww1.sinaimg.cn/large/9a0d1f71gy1gc1wbw84onj205k05kt8p.jpg'],,
4473749522504452,IuWyQavwo,2040160625,四川广播电视台,【战“疫”每日观察丨习主席近几次国际通话都表达了同一个重要涵义】习近平主席2月18日下午分别应约同英国首相约翰逊、法国总统马克龙通了电话。自打响疫情防控阻击战以来，习近平主席已分别同沙特国王萨勒曼、美国总统特朗普、卡塔尔埃米尔塔米姆、印尼总统佐科、马来西亚总理马哈蒂尔等通过电话。O战“疫”每日观察丨习主席近几次国际通话都表达了同一个重要涵义,,,,,0,0,0,2020-02-19 18:34,专业版微博,,,
4473748860516550,IuWxM2ans,1743951792,美国驻华大使馆,蓬佩奥国务卿:唐纳德·特朗普总统已经清楚地表明，我们想要公平，我们想要透明，我们想要与中国的关系平衡且平等。O网页链接,,,,,118,872,7500,2020-02-19 18:31,,['http://ww3.sinaimg.cn/large/67f297b0ly1gc1w2jjyfkj21400mi7mj.jpg'],,
4473748859793035,IuWxLF5Cb,3063367827,世界企业家研究院,『特朗普不支持禁售发动机，中国大飞机项目仍需自强_《财经》客户端』O网页链接,,,,,0,0,0,2020-02-19 18:31,小米Max2 大屏大电量,,,
4473747660506041,IuWvQ27DX,1654134123,早报网,【特朗普否决对中国实施新的禁售】美国总统特朗普出手干预，喊停他自己政府对中国禁售通用电气飞机引擎的计划以及其它限制美国出口的拟议措施，宣称国家安全这个借口被他手下人用得太过频繁了，限制了企业与中国做生意的能力。特朗普周二通过社交网站推特写道：“我们不想搞得他们没法跟我们做生意……那只会让订单跑到别的地方去。”（到联合早报网阅读全文）,,,,,87,22,256,2020-02-19 18:27,微博 weibo.com,['http://ww3.sinaimg.cn/large/6298156bgy1gc1lav7g4qj20m80ep3zb.jpg'],,
4473747061228497,IuWuS59At,1669733272,青山白云有人家,《美政府有人借口国家安全卡断C919发动机，特朗普反对：想卖给中国》我们想把商品卖给中国和其他国家。O网页链接,,,,,0,0,0,2020-02-19 18:24,iPhone客户端,['http://ww1.sinaimg.cn/large/63861b98gy1gc1vv4chwyj20eu0700to.jpg'],,
4473747039601474,IuWuPEhMu,1093974672,刘仰,川普大统领的行走路线谁定的？L微丢的微博视频,,,,,20,15,22,2020-02-19 18:24,微博 weibo.com,,"http://f.video.weibocdn.com/000lLV1Egx07B4OhzGET010412009RFC0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1592493172&ssig=iYVhjQKmb3&KID=unistore,video",
4473747014889182,IuWuNkvTM,5897041131,论坛说事,论坛说事【运回黄金请求遭拒？中方一招直击美国要害，特朗普后悔都没有用】我想看一个国家有多少储备资产，除了外汇以外，最值得关注的就是它的黄金储备，黄金的数量对经济发展有非常重要的作用，黄金也是能够让美元贬值的重要手段。这几年来，美元的份量一直飘忽不定，所以，现在世界各国也开始，不再执着于信任美元，甚至抛售美债，开始囤上黄金。还有很多国家把自己储备在外国银行的黄金，转运回国内。但是他们却把我们运回黄金请求遭拒？中方一招直击美国要害，特朗普后悔都没有用。中国将黄金放在美国。我们的银行就是美国纽约联邦储备银行，但也有很多人好奇，为什么我国会把黄金放到这个银行里，难道不是放在自己身边才更安心吗？毕竟把黄金放在别人家还要交管理费，而且还存在着风险。其实中国这样的做法有一定的道理，当时美元确定了国际地位以后，很多国家的黄金都兑换到他们那里，而且他又是当今世界上实力最强大的国家，再保险措施方面也更先进，所以，大家普遍认为把黄金放到这里会比较安全。更何况这个银行位于纽约，这里也是黄金交易的中心，把黄金存到这里，在有急需时可以立刻变现，这样就节省了不少成本。所以，在那时大家还是更愿意把黄金放到美国。中国想要运回黄金却被拒绝。不过，为了增加黄金储备，再加，各国都在开始去美元化的进程，也都想起了当年存放在美国的黄金，现在都要运回国内，但却被一一拒绝，而且，我国也在拒绝名列之内。除此以外，他们还霸道地宣布谁都不能进入金库去查看，对此，他们给出的理由是出于安全考虑。其实我国放在这家银行的黄金并不算多，只有600吨，我们本国有1000吨，依照当前情况来说还是够国内使用的，所以说也不急于拿回黄金到，也坚决不能让美国扣押。而且在上海，我们也建立了黄金交易所，这都证明在不久以后，我们必然摆脱美国的限制。针对，美国强硬的拒不归还，很多国家都在努力地想办法。这都表现了，这些国家对美元的不信任，就连法英德这些美国的老朋友，也都创立了新的结算体系，后期将会更多使用别国货币交易。而针对美国拒不归还的手段，我们还抛售了大批美债，现在仍旧持续抛售。这样市场上将会流通越来越多的美债，也会造成美国通货萎缩，对经济影响非常重要，而现在美国对于中国的这种做法，丝毫找不到应对措施，后悔都来不及了。#论坛说事#,,,,论坛说事,2,11,5,2020-02-19 18:24,论坛说事超话,"['http://ww3.sinaimg.cn/large/006r5nMDgy1gc1vuu6g1ij30jd0cxabx.jpg', 'http://ww3.sinaimg.cn/large/006r5nMDgy1gc1vuv33zaj30hl0bidj7.jpg', 'http://ww2.sinaimg.cn/large/006r5nMDgy1gc1vuvzrugj30ls0dagos.jpg', 'http://ww1.sinaimg.cn/large/006r5nMDgy1gc1vuwhk5xj30jf0camzy.jpg', 'http://ww4.sinaimg.cn/large/006r5nMDgy1gc1vuwxk98j30ow0gr41h.jpg', 'http://ww2.sinaimg.cn/large/006r5nMDgy1gc1vuxdrobj30lg0cy769.jpg']",,
4473746796767435,IuWursowb,1261640843,743589325787vki,我免费围观了@洛杉矶胖爸爸的回答，问题价值30.00元，快来一起免费围观~O微博问答,,,洛杉矶胖爸爸,,0,0,0,2020-02-19 18:23,微博 weibo.com,,,
4473746469285980,IuWtUCXHS,1916653155,开封网,【战“疫”每日观察丨习主席近几次国际通话都表达了同一个重要涵义】习近平主席2月18日下午分别应约同英国首相约翰逊、法国总统马克龙通了电话。自打响疫情防控阻击战以来，习近平主席已分别同沙特国王萨勒曼、美国总统特朗普、卡塔尔埃米尔塔米姆、印尼总统佐科、马来西亚总理马哈蒂尔等通过电话。O战“疫”每日观察丨习主席近几次国际通话都表达了同一个重要涵义,,,,,2,0,1,2020-02-19 18:22,专业版微博,,,
